date,GDPC1,gdp_yoy_pct_change,gdp_qoq_pct_change
2018-12-01,20304.874,2.125110751484538,0.1416442191157108
2019-01-01,20431.641,1.9335587266003706,0.6243180824466066
2019-02-01,20431.641,1.9335587266003706,0.6243180824466066
2019-03-01,20431.641,1.9335587266003706,0.6243180824466066
2019-04-01,20602.275,2.242125694698238,0.8351458407085399
2019-05-01,20602.275,2.242125694698238,0.8351458407085399
2019-06-01,20602.275,2.242125694698238,0.8351458407085399
2019-07-01,20843.322,2.797216868642849,1.170001856591063
2019-08-01,20843.322,2.797216868642849,1.170001856591063
2019-09-01,20843.322,2.797216868642849,1.170001856591063
2019-10-01,20985.448,3.3517765241980912,0.6818778695641736
2019-11-01,20985.448,3.3517765241980912,0.6818778695641736
2019-12-01,20985.448,3.3517765241980912,0.6818778695641736
2020-01-01,20709.212,1.3585350290757248,-1.3163216720462723
2020-02-01,20709.212,1.3585350290757248,-1.3163216720462723
2020-03-01,20709.212,1.3585350290757248,-1.3163216720462723
2020-04-01,19077.992,-7.39861495878491,-7.876784495711386
2020-05-01,19077.992,-7.39861495878491,-7.876784495711386
2020-06-01,19077.992,-7.39861495878491,-7.876784495711386
2020-07-01,20558.879,-1.3646720997737227,7.762279174873354
2020-08-01,20558.879,-1.3646720997737227,7.762279174873354
2020-09-01,20558.879,-1.3646720997737227,7.762279174873354
2020-10-01,20791.917,-0.9222152417236895,1.1335151104298946
2020-11-01,20791.917,-0.9222152417236895,1.1335151104298946
2020-12-01,20791.917,-0.9222152417236895,1.1335151104298946
2021-01-01,21082.134,1.8007541764505586,1.3958164607909662
2021-02-01,21082.134,1.8007541764505586,1.3958164607909662
2021-03-01,21082.134,1.8007541764505586,1.3958164607909662
2021-04-01,21440.929,12.385669309432568,1.701891279127632
2021-05-01,21440.929,12.385669309432568,1.701891279127632
2021-06-01,21440.929,12.385669309432568,1.701891279127632
2021-07-01,21617.828,5.1508109950936465,0.8250528696774451
2021-08-01,21617.828,5.1508109950936465,0.8250528696774451
2021-09-01,21617.828,5.1508109950936465,0.8250528696774451
2021-10-01,21988.737,5.756179192135091,1.7157551628220968
2021-11-01,21988.737,5.756179192135091,1.7157551628220968
2021-12-01,21988.737,5.756179192135091,1.7157551628220968
2022-01-01,21932.71,4.034582077886428,-0.2547986271335234
2022-02-01,21932.71,4.034582077886428,-0.2547986271335234
2022-03-01,21932.71,4.034582077886428,-0.2547986271335234
2022-04-01,21967.045,2.4537929303342976,0.15654700217164752
2022-05-01,21967.045,2.4537929303342976,0.15654700217164752
2022-06-01,21967.045,2.4537929303342976,0.15654700217164752
2022-07-01,22125.625,2.3489732641040373,0.7218995545372753
2022-08-01,22125.625,2.3489732641040373,0.7218995545372753
2022-09-01,22125.625,2.3489732641040373,0.7218995545372753
2022-10-01,22278.345,1.3170742821654535,0.6902403886895891
2022-11-01,22278.345,1.3170742821654535,0.6902403886895891
2022-12-01,22278.345,1.3170742821654535,0.6902403886895891
2023-01-01,22439.607,2.3111462286238282,0.723850896464695
2023-02-01,22439.607,2.3111462286238282,0.723850896464695
2023-03-01,22439.607,2.3111462286238282,0.723850896464695
2023-04-01,22580.499,2.792610476283919,0.6278719587201387
2023-05-01,22580.499,2.792610476283919,0.6278719587201387
2023-06-01,22580.499,2.792610476283919,0.6278719587201387
2023-07-01,22840.989,3.2331922827038895,1.1536060385556546
2023-08-01,22840.989,3.2331922827038895,1.1536060385556546
2023-09-01,22840.989,3.2331922827038895,1.1536060385556546
2023-10-01,23033.78,3.390893713155063,0.8440571465622604
2023-11-01,23033.78,3.390893713155063,0.8440571465622604
2023-12-01,23033.78,3.390893713155063,0.8440571465622604
2024-01-01,23082.119,2.8632943527041155,0.2098613427756968
2024-02-01,23082.119,2.8632943527041155,0.2098613427756968
2024-03-01,23082.119,2.8632943527041155,0.2098613427756968
2024-04-01,23286.508,3.1266315239534936,0.8854862935244512
2024-05-01,23286.508,3.1266315239534936,0.8854862935244512
