category,keyword,pearson_r,p_value,n_months,p_adj_bh,significant
Travel,Universal_Studios_tickets,0.8037,0.0,72,0.0,True
Travel,vacation_packages,0.8003,0.0,72,0.0,True
Travel,flight_deals,0.7835,0.0,72,0.0,True
Travel,cruise_deals,0.7735,0.0,72,0.0,True
Travel,VRBO,0.7415,0.0,72,0.0,True
Travel,Disney_tickets,0.6302,0.0,72,0.0,True
Travel,camping_trip,0.599,0.0,72,0.0,True
Travel,Mediterranean_cruise,0.5603,0.0,72,1e-06,True
Travel,Disney_Cruise,0.3807,0.001,72,0.001358,True
Travel,vacation_rentals,0.3785,0.001,72,0.001454,True
Travel,destination_wedding,0.3627,0.0017,72,0.002382,True
Travel,Airbnb,0.3383,0.0037,72,0.004896,True
Travel,Caribbean_cruise,0.2827,0.0161,72,0.020624,True
Travel,engagement_trip,0.2805,0.017,72,0.021663,True
Travel,travel_blog,0.2083,0.0791,72,0.09434,False
Travel,backpacking_trip,0.173,0.1462,72,0.165951,False
Travel,tourist_attractions,0.1394,0.2428,72,0.26495,False
Travel,beach_vacation,0.1082,0.3657,72,0.39022,False
Travel,road_trip,0.0655,0.5848,72,0.603772,False
Travel,safari_tour,-0.0443,0.7115,72,0.72058,False
Travel,Royal_Caribbean_Cruise,-0.113,0.3444,72,0.368318,False
Travel,hostel,-0.3856,0.0008,72,0.001166,True
Travel,cruise,-0.5285,0.0,72,3e-06,True
Travel,travel_booking,-0.5324,0.0,72,3e-06,True
Travel,wedding_locations,-0.5616,0.0,72,1e-06,True
Travel,car_rental,-0.6193,0.0,72,0.0,True
Travel,travel_insurance,-0.6583,0.0,72,0.0,True
Travel,guided_tours,-0.6799,0.0,72,0.0,True
Travel,eco_tourism,-0.7073,0.0,72,0.0,True
Travel,last_minute_travel,-0.7111,0.0,72,0.0,True
Travel,cruise_line,-0.7319,0.0,72,0.0,True
Travel,theme_park_tickets,-0.7343,0.0,72,0.0,True
Travel,weekend_getaway,-0.806,0.0,72,0.0,True
Travel,mountain_vacation,-0.8162,0.0,72,0.0,True
Travel,RV_rental,-0.8195,0.0,72,0.0,True
Travel,ski_vacation,-0.8238,0.0,72,0.0,True
Travel,budget_travel,-0.838,0.0,72,0.0,True
Travel,adventure_travel,-0.8503,0.0,72,0.0,True
Travel,luxury_travel,-0.8795,0.0,72,0.0,True
Travel,travel_tips,-0.8874,0.0,72,0.0,True
Travel,airfare,-0.8984,0.0,72,0.0,True
